"","cs_code","year","state","cs_name","all_cause_deaths_2020","cens_pop_est","total_deaths_lag1","pop_lag1","covid_deaths_2020","num_counties","death_offset_2020","death_offset_lag1","all_cause_death_rate_2020","death_rate_lag1","time","time_orig_vals","fitted_deaths_2020","fitted_death_rate_2020","pred_deaths_lwr_ci_2020","pred_deaths_upr_ci_2020","pred_death_rate_lwr_ci_2020","pred_death_rate_upr_ci_2020","pred_death_std_err","pred_death_rate_std_err","covid_death_rate_2020","excess_deaths_2020","excess_assigned_covid_deaths","excess_unassigned_covid_deaths","prop_deaths_unassigned","excess_death_rate_2020","excess_assigned_covid_death_rate","excess_unassigned_covid_death_rate","prop_death_rate_unassigned"
"439","19CS031",2020,"IA","Taylor and Nearby Counties",828,51861,700,51882,98,6,51.861,51.882,15.9657546132932,13.4921552754327,22,22,708.086597870075,13.6535469402841,645.975,776.05,12.4558917105339,14.9640384874954,33.7725233634435,0.651212343831462,1.88966660881973,119.913402129925,98,21.9134021299254,0.182743561109061,2.31220767300908,1.88966660881973,0.422541064189352,0.182743561109051
"440","19CS032",2020,"IA","West Central Iowa",2222,172448,1836,171814,366,6,172.448,171.814,12.8850436073483,10.6859743676301,22,22,1882.63162238262,10.9170974576836,1768,1992.075,10.2523659305994,11.5517431341622,56.5887184698334,0.328149462271719,2.12237892002227,339.368377617383,366,-26.631622382617,NA,1.96794614966472,2.12237892002227,-0.154432770357543,NA
"441","20CS001",2020,"KS","Allen+Anderson+Franklin+Osage",848,61936,737,61720,58,4,61.936,61.72,13.6915525703952,11.9410239792612,22,22,754.960747562799,12.1893688252842,690,820.025,11.140532162232,13.2398766468613,32.9017264380245,0.531221364602566,0.93645052957892,93.0392524372008,58,35.0392524372008,0.376607200932224,1.50218374511105,0.93645052957892,0.565733215532129,0.376607200932205
"442","20CS002",2020,"KS","Bourbon+Linn+Miami",699,58660,563,58474,46,3,58.66,58.474,11.9161268325946,9.6282108287444,22,22,645.723711910265,11.007905078593,588,707.025,10.0238663484487,12.0529321513808,30.0770844000213,0.512735840436777,0.78418002045687,53.2762880897354,46,7.27628808973543,0.136576483659666,0.908221754001612,0.78418002045687,0.124041733544742,0.136576483659653
"443","20CS003",2020,"KS","Brown and Nearby Counties ",1129,85424,990,85389,151,7,85.424,85.389,13.2164262970594,11.5939992270667,22,22,1035.43156646315,12.1210850166598,955.9,1112,11.1900636823375,13.0174189923207,39.6343926922576,0.463972568508354,1.76765311856153,93.568433536851,151,-57.431566463149,NA,1.09534128039957,1.76765311856153,-0.672311838161955,NA
"444","20CS004",2020,"KS","Butler+Harvey",1222,100410,1082,101340,87,2,100.41,101.34,12.1701025794244,10.6769291493981,22,22,1101.30677374362,10.968098533449,1023.975,1179.025,10.1979384523454,11.7421073598247,40.8836499328501,0.407167114160443,0.866447564983567,120.693226256384,87,33.6932262563844,0.279164185940403,1.20200404597538,0.866447564983567,0.335556480991817,0.279164185940426
"445","20CS005",2020,"KS","Central Kansas",1488,104554,1176,105369,199,6,104.554,105.369,14.2318801767508,11.160777837884,22,22,1206.05217916883,11.5352084011021,1120.975,1293.025,10.7214931996863,12.3670543451231,43.0400594529993,0.411653876972658,1.90332268492836,281.947820831172,199,82.9478208311716,0.294195644380739,2.6966717756487,1.90332268492836,0.793349090720342,0.294195644380746
"446","20CS006",2020,"KS","Chase+Coffey+Lyon+Marion",658,56241,611,55906,97,4,56.241,55.906,11.6996497217333,10.9290594927199,22,22,598.557563887303,10.6427261941876,540.95,658,9.61842783734286,11.6996497217333,29.7119934294815,0.528297744163182,1.7247203997084,59.4424361126967,97,-37.5575638873033,NA,1.05692352754573,1.7247203997084,-0.667796872162672,NA
"447","20CS007",2020,"KS","Cherokee+Crawford",895,58803,756,58757,87,2,58.803,58.757,15.2203118888492,12.8665520703916,22,22,732.043641776137,12.4490866414322,671.975,797.025,11.4275632195636,13.5541554002347,33.0737084281335,0.562449338097266,1.47951635120657,162.956358223863,87,75.9563582238633,0.466114725756925,2.77122524741701,1.47951635120657,1.29170889621044,0.466114725756923
"448","20CS008",2020,"KS","Cloud and Nearby Counties ",801,50683,715,51358,97,10,50.683,51.358,15.8041157784662,13.9218816932124,22,22,749.093119931644,14.7799680352711,680,812.025,13.4167275023183,16.0216443383383,34.131921834085,0.673439256438747,1.91385671724247,51.9068800683557,97,-45.0931199316443,NA,1.02414774319512,1.91385671724247,-0.889708974047352,NA
"449","20CS009",2020,"KS","Dickinson+Geary+Morris",582,54993,537,55756,68,3,54.993,55.756,10.5831651301075,9.63125044838224,22,22,512.169714990127,9.31336197316253,461.975,566,8.40061462367938,10.2922190096921,26.8878820698508,0.488932810900492,1.23652101176513,69.830285009873,68,1.83028500987302,0.026210476007856,1.26980315694497,1.23652101176513,0.0332821451798366,0.0262104760078802
"450","20CS010",2020,"KS","Douglas",872,123039,707,122259,63,1,123.039,122.259,7.08718373848942,5.78280535584292,22,22,801.093302850652,6.51088925341276,741,866.025,6.02248067685856,7.03862190037305,32.0670416340385,0.260625018360345,0.512032770097286,70.9066971493479,63,7.90669714934791,0.111508467707844,0.576294485076664,0.512032770097286,0.0642617149793778,0.111508467707841
"451","20CS011",2020,"KS","Elk and Nearby Counties ",860,58471,808,58333,100,6,58.471,58.333,14.7081459184895,13.8515077229013,22,22,809.317778384951,13.841353463853,741,880.025,12.6729489832567,15.050623385952,36.6780885295046,0.627286835003756,1.71024952540576,50.6822216150491,100,-49.3177783849509,NA,0.866792454636462,1.71024952540576,-0.843457070769295,NA
"452","20CS012",2020,"KS","Johnson",4722,609950,4361,602401,512,1,609.95,602.401,7.74161816542339,7.23936381247707,22,22,4322.95352567828,7.0873899920949,4154.975,4493,6.81199278629396,7.36617755553734,85.2452355336131,0.139757743312752,0.839413066644807,399.046474321716,512,-112.953525678284,NA,0.654228173328492,0.839413066644807,-0.185184893316315,NA
"453","20CS013",2020,"KS","Labette+Montgomery+Neosho",1001,66969,898,67454,96,3,66.969,67.454,14.9472143827741,13.3127761140926,22,22,924.544768444985,13.8055632971223,852,1004,12.7223043497738,14.9920112290761,38.4547363890425,0.574216971868215,1.43349908166465,76.4552315550146,96,-19.5447684449854,NA,1.14165108565177,1.43349908166465,-0.291847996012883,NA
"454","20CS014",2020,"KS","Leavenworth",795,82056,677,81758,65,1,82.056,81.758,9.68850541093887,8.28053523814183,22,22,672.079097544605,8.19049304797461,608,734.05,7.4095739494979,8.94571999610022,32.448245925838,0.395440259406235,0.792141951837769,122.920902455395,65,57.920902455395,0.471204663311133,1.49801236296426,0.792141951837769,0.705870411126486,0.471204663311132
"455","20CS015",2020,"KS","Northwest Kansas",768,51366,716,51977,143,14,51.366,51.977,14.9515243546315,13.7753237008677,22,22,683.614055390954,13.3086877582633,621.975,750,12.1086905735311,14.6010980025698,31.7044661234371,0.617226689316613,2.78394268582331,84.3859446090462,143,-58.6140553909538,NA,1.64283659636818,2.78394268582331,-1.14110608945513,NA
"456","20CS016",2020,"KS","Pawnee and Nearby Counties",740,56188,634,56580,115,9,56.188,56.58,13.1700719014736,11.2053729232945,22,22,639.801846817454,11.386805844975,581,699.025,10.3402861821029,12.4408236634157,30.3189074200761,0.539597554995304,2.04670036306685,100.198153182546,115,-14.801846817454,NA,1.78326605649862,2.04670036306685,-0.263434306568223,NA
"457","20CS017",2020,"KS","Pottawatomie+Riley+Wabaunsee",684,105282,618,105546,44,3,105.282,105.546,6.49683706616516,5.85526689784549,22,22,652.915375024027,6.20158597883804,598,712,5.67998328299234,6.76278946068654,29.8523182500942,0.283546268593816,0.417925191390741,31.0846249759729,44,-12.9153750240271,NA,0.295251087327115,0.417925191390741,-0.122674104063626,NA
"458","20CS018",2020,"KS","Reno",867,61644,744,61998,107,1,61.644,61.998,14.0646291609889,12.0003871092616,22,22,729.608359568425,11.835837381877,665.975,797,10.8035656349361,12.9290766335734,33.9481609020081,0.550713141619753,1.73577314904938,137.391640431575,107,30.3916404315745,0.221204436719063,2.2287917791119,1.73577314904938,0.493018630062525,0.221204436719062
"459","20CS019",2020,"KS","Saline",655,54127,597,54224,84,1,54.127,54.224,12.1011694717978,11.0098849218058,22,22,587.816652896413,10.8599525725869,531.975,647,9.82827424390785,11.9533689286308,28.6759339549419,0.529789826795165,1.55190570325346,67.1833471035866,84,-16.8166528964134,NA,1.24121689921086,1.55190570325346,-0.310688804042601,NA
"460","20CS020",2020,"KS","Scott and Nearby Counties",541,52335,445,52553,107,7,52.335,52.553,10.337250406038,8.46764218978936,22,22,414.536176674135,7.92082118418143,368.975,464.05,7.05025317665043,8.86691506639916,24.3991450111941,0.466210853371436,2.04452087513137,126.463823325865,107,19.4638233258647,0.153908230938989,2.41642922185657,2.04452087513137,0.371908346725202,0.153908230938981
"461","20CS021",2020,"KS","Sedgwick",5735,514222,4688,516042,550,1,514.222,516.042,11.1527705932457,9.08453187918813,22,22,4743.74545414796,9.22509238062151,4572,4927,8.89110150868691,9.58146481480761,90.7537980023528,0.176487583188492,1.06957695314475,991.254545852044,550,441.254545852044,0.445147563457335,1.92767821262419,1.06957695314475,0.858101259479436,0.445147563457329
"462","20CS022",2020,"KS","Shawnee",2289,176121,1957,176875,262,1,176.121,176.875,12.9967465549253,11.0643109540636,22,22,2058.99977636677,11.6908249235853,1939.925,2175.05,11.0147285105127,12.3497481844868,60.2276995392634,0.341967735473132,1.48761362926624,230.000223633227,262,-31.9997763667729,NA,1.30592163133996,1.48761362926624,-0.181691997926278,NA
"463","20CS023",2020,"KS","South Central Kansas ",960,52954,738,53171,130,6,52.954,53.171,18.1289421006912,13.8797464783435,22,22,807.840295708426,15.2555103619826,741,878,13.993277183971,16.5804282962571,35.9779489800741,0.679418910376441,2.4549609094686,152.159704291574,130,22.1597042915745,0.145634512072337,2.87343173870862,2.4549609094686,0.418470829240026,0.145634512072347
"464","20CS024",2020,"KS","Southwest Kansas",511,51891,447,52645,93,8,51.891,52.645,9.84756508835829,8.49083483711654,22,22,442.304879468482,8.52373011636858,393,490,7.57356767069434,9.44287063267233,25.2208829531588,0.486035785649897,1.7922183037521,68.695120531518,93,-24.304879468482,NA,1.32383497198971,1.7922183037521,-0.468383331762386,NA
"465","20CS025",2020,"KS","Wyandotte",1723,165298,1480,165429,227,1,165.298,165.429,10.4235985916345,8.94643623548471,22,22,1413.11231678975,8.5488772809698,1323.95,1499.025,8.00947379883604,9.0686215199216,45.4657490132224,0.275053231214064,1.37327735362799,309.887683210253,227,82.8876832102533,0.267476533276785,1.87472131066469,1.37327735362799,0.501443957036702,0.267476533276784
"466","21CS001",2020,"KY","Adair and Nearby Counties ",1400,89797,1175,89994,162,5,89.797,89.994,15.5907212935844,13.0564259839545,22,22,1179.61079907815,13.136416573807,1095.975,1266.025,12.2050291212401,14.0987449469359,43.3792661963724,0.483081463705607,1.80406917825763,220.389200921851,162,58.3892009218507,0.264936760411212,2.45430471977738,1.80406917825763,0.65023554151975,0.264936760411206
"467","21CS002",2020,"KY","Anderson+Franklin",921,74396,791,73738,57,2,74.396,73.738,12.3796978332168,10.7271691665084,22,22,888.268628768628,11.9397363940081,819.975,957.025,11.021761922684,12.8639308564977,35.7291630477414,0.480256506367835,0.766170224205602,32.7313712313717,57,-24.2686287686283,NA,0.439961439208677,0.766170224205602,-0.326208784996926,NA
"468","21CS003",2020,"KY","Barren and Nearby Counties ",1496,106471,1334,105320,180,5,106.471,105.32,14.0507743892703,12.6661602734523,22,22,1380.46860228887,12.9656770603156,1283,1471.025,12.0502296399959,13.8162034732462,46.9759489076674,0.441208863518398,1.69060119656996,115.531397711133,180,-64.468602288867,NA,1.08509732895465,1.69060119656996,-0.605503867615303,NA
"469","21CS004",2020,"KY","Bath+Clark+Montgomery+Rowan",1256,102922,1118,101380,60,4,102.922,101.38,12.2034161792425,11.0278161373052,22,22,1223.5915746665,11.8885328177309,1136.975,1303,11.0469578904413,12.6600726763957,43.7993101608983,0.425558288421312,0.582965741046618,32.4084253335036,60,-27.5915746664964,NA,0.314883361511633,0.582965741046618,-0.268082379534985,NA
"470","21CS005",2020,"KY","Bell+Harlan",1000,51668,868,52042,79,2,51.668,52.042,19.3543392428582,16.6788363245071,22,22,868.472920458754,16.8087195257946,792,946.05,15.3286366803437,18.310172640706,39.248325697666,0.759625410266819,1.5289928001858,131.527079541246,79,52.5270795412456,0.399363231696889,2.54561971706362,1.5289928001858,1.01662691687782,0.399363231696877
"471","21CS006",2020,"KY","Boone",1088,133359,1007,133581,93,1,133.359,133.581,8.1584295023208,7.53849724137415,22,22,1033.65605946619,7.75092839228094,957.975,1111,7.18342968978471,8.33089630246178,39.9022027560483,0.299208922952693,0.69736575709176,54.3439405338054,93,-38.6560594661946,NA,0.407501110039855,0.69736575709176,-0.289864647051904,NA
"472","21CS007",2020,"KY","Bourbon+Fleming+Lewis+Nicholas",767,55003,706,54913,60,4,55.003,54.913,13.9446939257859,12.8567005991295,22,22,744.561607208879,13.5367453995033,678.975,811,12.3443266730906,14.7446502918023,34.2804061563781,0.623246116691419,1.09084959002236,22.4383927911211,60,-37.5616072088789,NA,0.407948526282622,1.09084959002236,-0.68290106373974,NA
"473","21CS008",2020,"KY","Boyd+Carter+Greenup",1701,108118,1581,108613,125,3,108.118,108.613,15.732810447844,14.5562685866333,22,22,1574.33654637425,14.561280696778,1470.975,1682,13.6052738674411,15.5570765274977,53.6453198736324,0.496173808927583,1.15614421280453,126.663453625751,125,1.66345362575134,0.0131328617540013,1.17152975106596,1.15614421280453,0.0153855382614272,0.0131328617539829
"474","21CS009",2020,"KY","Boyle+Lincoln+Mercer",1097,77426,1003,76542,118,3,77.426,76.542,14.1683672151474,13.1039168038463,22,22,1014.95138626858,13.1086635790119,936,1099,12.0889623640638,14.1941983313099,39.9953416206357,0.516562157681343,1.52403585358923,82.0486137314238,118,-35.9513862685762,NA,1.05970363613549,1.52403585358923,-0.464332217453744,NA
"475","21CS010",2020,"KY","Bracken and Nearby Counties ",844,60647,802,60957,50,5,60.647,60.957,13.9165993371478,13.1568154600784,22,22,795.377222854806,13.1148650857389,724.975,863,11.9540125645127,14.2298877108513,34.9392826124045,0.576109001474178,0.824443088693588,48.6227771451944,50,-1.37722285480561,NA,0.801734251408924,0.824443088693588,-0.0227088372846639,NA
"476","21CS011",2020,"KY","Breckinridge+Grayson+Hancock+Meade",1086,86022,906,84198,80,4,86.022,84.198,12.6246774081049,10.7603506021521,22,22,996.905680450039,11.5889618987008,919.95,1077.025,10.6943572574458,12.5203436330241,39.9710618045328,0.464660921677394,0.929994652530748,89.0943195499609,80,9.09431954996091,0.102075189483446,1.03571550940411,0.929994652530748,0.105720856873365,0.102075189483443
"477","21CS012",2020,"KY","Bullitt+Spencer",1000,102074,829,101027,86,2,102.074,101.027,9.79681407606246,8.20572718184248,22,22,913.969081691174,8.95398516459798,844,989.025,8.26851108019672,9.68929404157768,36.4562224614147,0.357154833370052,0.842526010541372,86.0309183088259,86,0.0309183088259033,0.000359386014164298,0.842828911464482,0.842526010541372,0.000302900923109584,0.000359386014159469
"478","21CS013",2020,"KY","Butler+McLean+Muhlenberg+Ohio",1097,76497,992,76702,112,4,76.497,76.702,14.3404316509144,12.9331699303799,22,22,1009.19191700637,13.1925685583274,932,1087.025,12.1834843196465,14.2100343804332,40.0072469786514,0.522991058193804,1.46410970364851,87.8080829936268,112,-24.1919170063732,NA,1.14786309258697,1.46410970364851,-0.316246611061535,NA
"479","21CS014",2020,"KY","Calloway+Marshall",930,70605,864,70101,79,2,70.605,70.101,13.1718716804759,12.3250738220567,22,22,881.442901110339,12.4841427818191,806,959.025,11.4156221230791,13.5829615466327,38.0933091264096,0.539527074943837,1.11890092769634,48.5570988896606,79,-30.4429011103394,NA,0.687728898656776,1.11890092769634,-0.431172029039563,NA
"480","21CS015",2020,"KY","Campbell",968,94342,911,93584,65,1,94.342,93.584,10.2605414343559,9.73457001196786,22,22,915.400373925021,9.70299944801913,847.975,993.025,8.98830849462594,10.5257997498463,37.1823174200954,0.394122632762666,0.688982637637532,52.5996260749789,65,-12.4003739250211,NA,0.557541986336767,0.688982637637532,-0.131440651300764,NA
"481","21CS016",2020,"KY","Christian",788,72733,642,70461,73,1,72.733,70.461,10.8341468109386,9.11142334057138,22,22,659.170921401869,9.06288646696642,599.95,717,8.24866291779522,9.85797368457234,30.0122851722634,0.412636426000074,1.00367096091183,128.829078598131,73,55.8290785981312,0.433357741944924,1.77126034397218,1.00367096091183,0.76758938306035,0.433357741944911
"482","21CS017",2020,"KY","Clay+Jackson+Leslie+Owsley",753,47659,718,47522,62,4,47.659,47.522,15.7997440147716,15.1087917175203,22,22,701.666899898233,14.7226525923379,636.975,768.025,13.3652615455633,16.1150045112151,32.8364722970193,0.688987857425025,1.30090853773684,51.3331001017672,62,-10.6668998982328,NA,1.07709142243368,1.30090853773684,-0.223817115303157,NA
"483","21CS018",2020,"KY","Clinton+Cumberland+McCreary+Wayne",823,54360,743,54396,65,4,54.36,54.396,15.139808682855,13.6590925803368,22,22,741.920592681615,13.6482816902431,677,812.025,12.4540103016924,14.9379139072848,34.383410286109,0.632513066337545,1.19573215599706,81.0794073183853,65,16.0794073183853,0.198316784127986,1.4915269926119,1.19573215599706,0.295794836614846,0.198316784127964
"484","21CS019",2020,"KY","Daviess",1214,102178,1125,101511,104,1,102.178,101.511,11.8812268785844,11.0825427786151,22,22,1163.97622539456,11.3916520718214,1082,1249,10.5893636594962,12.2237663684942,41.4741879277252,0.405901347919564,1.01783162716045,50.0237746054368,104,-53.9762253945632,NA,0.489574806763036,1.01783162716045,-0.528256820397409,NA
"485","21CS020",2020,"KY","Edmonson+Warren",1454,148065,1231,145046,128,2,148.065,145.046,9.82001148144396,8.48696275664272,22,22,1272.98211997517,8.59745463124416,1184.975,1362.025,8.00307297470705,9.19883159423226,44.1057188291205,0.297880787688654,0.864485192314186,181.017880024834,128,53.0178800248339,0.292887531428168,1.2225568501998,0.864485192314186,0.358071657885615,0.292887531428167
